63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,7,879,4769,16,1,0,0,2
63,NaN,7,1273,6101,6,2,11,1,1
63,NaN,7,1142,9154,12,3,6,1,1
63,NaN,7,1568,10236,10,4,9,1,2
63,NaN,7,446,11703,2,5,18,1,1
63,NaN,7,1323,12621,8,6,13,1,1
63,NaN,7,473,13998,3,7,19,1,5
63,NaN,7,787,16133,4,8,19,1,1
63,NaN,7,1346,62367,9,9,15,0,2
63,NaN,7,879,72340,16,10,9,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,8,1032,1422,16,1,0,0,1
63,NaN,8,1143,2235,15,2,2,0,2
63,NaN,8,188,3557,13,3,5,0,1
63,NaN,8,1293,10276,2,4,17,0,1
63,NaN,8,1140,11499,1,5,19,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,9,1259,1397,16,1,0,0,1
63,NaN,9,1183,4160,14,2,3,0,1
63,NaN,9,199,7802,3,3,15,1,5
63,NaN,9,1179,9783,1,4,18,0,1
63,NaN,9,1587,11988,4,5,16,1,2
63,NaN,9,1315,14187,5,6,16,1,1
63,NaN,9,494,15973,12,7,10,1,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,10,525,3422,15,1,1,1,5
63,NaN,10,1057,5971,7,2,10,1,1
63,NaN,10,1570,7468,1,3,17,1,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,11,32,1112,16,1,0,1,2
63,NaN,11,1270,2988,14,2,3,0,1
63,NaN,11,899,7552,3,3,15,0,5
63,NaN,11,1171,9463,4,4,15,0,1
63,NaN,11,1018,10775,5,5,15,0,2
63,NaN,11,245,12282,12,6,9,0,1
63,NaN,11,1041,33045,2,7,20,0,1
63,NaN,11,722,35828,1,8,22,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,12,1565,1646,2,1,14,1,5
63,NaN,12,631,2589,4,2,13,1,1
63,NaN,12,587,3786,10,3,8,1,2
63,NaN,12,107,5103,12,4,7,0,1
63,NaN,12,1050,6261,3,5,17,1,1
63,NaN,12,326,7498,9,6,12,1,2
63,NaN,12,1219,12367,7,7,15,1,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,12,688,16348,14,9,10,1,5
63,NaN,12,1486,17669,13,10,12,1,1
63,NaN,12,375,32541,5,11,21,1,2
63,NaN,12,503,33723,8,12,19,1,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1
