66,1,0,195,34616,13,1,16,-7,-4,0
66,1,0,638,1781,14,1,2,2,0,0
66,1,0,1275,2719,16,1,1,1,2,0
66,1,0,750,4460,15,1,3,-1,3,0
66,1,0,1119,5607,10,1,9,-2,7,0
66,1,0,56,7298,6,1,14,1,1,0
66,1,0,267,8191,5,1,16,-8,1,0
66,1,0,127,10326,2,1,20,0,-8,0
66,1,0,170,11434,1,1,22,1,-6,0
66,1,0,1083,12786,4,1,20,-4,11,0
66,1,0,1242,16382,9,1,16,-11,1,0
66,1,0,1389,21820,7,1,19,-2,8,0
66,1,0,669,23247,8,1,19,9,0,0
66,1,0,1104,25786,11,1,17,-2,1,0
66,1,0,188,1347,15,1,1,7,-1,0
66,1,0,1396,3332,16,1,1,2,1,0
66,1,0,786,4988,5,1,13,-4,2,0
66,1,0,504,8775,6,1,13,0,0,0
66,1,0,1595,9678,1,1,19,2,1,0
66,1,0,815,10750,3,1,18,3,5,0
66,1,0,1081,11618,4,1,18,7,4,0
66,1,0,486,12601,2,1,21,1,-6,0
66,1,0,975,16053,9,1,15,1,4,0
66,1,0,1554,17201,13,1,12,-8,1,0
66,1,0,564,18428,12,1,14,-6,1,0
66,1,0,1423,19655,14,1,13,11,0,0
66,1,0,339,1047,15,1,1,1,0,0
66,1,0,1530,2399,16,1,1,8,7,0
66,1,0,1442,4929,5,1,13,0,0,0
66,1,0,291,7228,1,1,18,1,4,0
66,1,0,929,8286,2,1,18,-1,0,0
66,1,0,71,13339,6,1,15,1,1,0
66,1,0,1405,15185,7,1,15,2,1,0
66,1,0,617,17320,8,1,15,0,8,0
66,1,0,1461,18592,9,1,15,1,1,0
66,1,0,323,25257,3,1,22,5,-2,0
66,1,0,733,29283,4,1,22,4,-1,0
66,1,0,1044,35050,14,1,13,-6,1,0
66,1,0,491,37400,13,1,15,4,2,0
66,1,0,92,978,16,1,0,1,1,0
66,1,0,932,2215,13,1,4,1,0,0
66,1,0,954,3652,4,1,14,0,0,0
66,1,0,114,4889,3,1,16,0,0,0
66,1,0,1470,6061,5,1,15,7,0,0
66,1,0,850,7328,7,1,14,0,0,0
66,1,0,609,16288,9,1,13,4,-8,0
66,1,0,773,24604,1,1,22,0,0,0
66,1,0,709,25651,2,1,22,1,3,0
66,1,0,128,40398,6,1,19,1,0,0
66,1,0,958,46699,8,1,18,8,2,0
66,1,0,746,1072,14,1,2,1,2,0
66,1,0,1357,2449,15,1,2,-2,1,0
66,1,0,1287,4190,16,1,2,-1,2,0
66,1,0,401,5602,11,1,8,1,10,0
66,1,0,1059,7742,1,1,19,2,0,0
66,1,0,1468,9054,3,1,18,1,1,0
66,1,0,1392,16223,13,1,10,0,0,0
66,1,0,1624,18263,5,1,19,0,0,0
66,1,0,180,19710,6,1,19,0,0,0
66,1,0,495,22509,7,1,19,0,0,0
66,1,0,1520,24739,8,1,19,0,0,0
66,1,0,1368,26125,9,1,19,-8,0,0
66,1,0,796,59450,4,1,26,0,9,0
67,1,0,577,616,15,1,1,0,1,0
67,1,0,25,1393,16,1,1,0,1,0
67,1,0,1589,2475,12,1,7,0,1,0
67,1,0,671,3287,9,1,11,0,0,0
67,1,0,1233,6874,5,1,16,0,0,0
67,1,0,1234,7717,3,1,19,0,-1,0
67,1,0,1476,11100,4,1,19,0,-2,0
67,1,0,326,20174,6,1,18,0,-1,0
67,1,0,593,41131,13,1,12,0,1,0
67,1,0,316,42962,14,1,12,0,-1,0
67,1,0,723,5,14,1,2,0,1,0
67,1,0,1400,477,15,1,2,0,-1,0
67,1,0,356,1098,16,1,2,0,1,0
67,1,0,256,5203,12,1,7,0,-1,0
67,1,0,409,8376,13,1,8,0,-2,0
67,1,0,1562,10351,9,1,13,0,1,0
67,1,0,1214,15370,3,1,21,1,0,0
67,1,0,1179,15992,1,1,24,1,1,0
67,1,0,1566,16782,2,1,24,1,-3,0
67,1,0,937,46833,10,1,20,0,0,0
67,1,0,716,651,15,1,1,0,0,0
67,1,0,851,1035,16,1,1,-1,-1,0
67,1,0,1178,1737,13,1,5,-2,0,0
67,1,0,598,2322,14,1,5,-1,-3,0
67,1,0,296,4919,1,1,19,1,1,0
67,1,0,1232,5401,2,1,19,-1,-3,0
67,1,0,289,6078,3,1,19,1,1,0
67,1,0,1386,22738,7,1,16,-1,-1,0
67,1,0,377,23541,6,1,18,1,-2,0
67,1,0,452,28495,8,1,17,-1,-2,0
67,1,0,396,36432,5,1,21,-2,1,0
67,1,0,385,424,15,1,1,1,-3,0
67,1,0,265,1551,14,1,4,0,0,0
67,1,0,1443,5123,1,1,19,1,-4,0
67,1,0,521,5832,2,1,19,-3,1,0
67,1,0,317,13195,9,1,13,0,0,0
67,1,0,1157,14487,10,1,13,0,0,0
67,1,0,1455,21960,6,1,18,-1,-1,0
67,1,0,1426,23145,7,1,18,0,0,0
67,1,0,955,26884,5,1,21,-3,1,0
67,1,0,436,359,16,1,0,1,-4,0
67,1,0,820,3786,13,1,5,-3,0,0
67,1,0,1094,6804,12,1,8,1,-6,0
67,1,0,137,7637,11,1,10,-1,-2,0
67,1,0,397,10521,4,1,18,-2,-1,0
67,1,0,211,11374,1,1,22,-2,-1,0
67,1,0,712,11948,2,1,22,1,0,0
67,1,0,1599,13659,3,1,22,-3,1,0
67,1,0,184,15899,5,1,21,0,-3,0
67,1,0,676,16319,6,1,21,-4,0,0
67,1,0,610,17535,7,1,21,1,-13,0
67,1,0,985,18149,8,1,21,0,0,0
67,1,0,1409,19311,9,1,21,0,0,0
67,1,0,685,310,16,1,0,-1,-2,0
67,1,0,450,1265,15,1,2,0,-2,0
67,1,0,1380,1909,14,1,4,1,-11,0
67,1,0,843,4005,13,1,6,-4,1,0
67,1,0,1344,5258,11,1,9,0,0,0
67,1,0,589,16457,1,1,20,-6,1,0
67,1,0,426,17184,2,1,20,-2,1,0
67,1,0,416,18159,4,1,19,-1,-3,0
67,1,0,1292,18628,5,1,19,-1,-1,0
67,1,0,218,24215,3,1,22,0,-3,0
67,1,0,157,44244,8,1,19,1,-13,0
67,1,0,1182,390,16,1,0,-3,-4,0
67,1,0,300,1130,14,1,3,0,0,0
67,1,0,1284,2509,15,1,4,-13,1,0
67,1,0,405,3195,13,1,7,0,1,0
67,1,0,886,3968,11,1,10,0,-1,0
67,1,0,1350,4544,12,1,10,-2,-10,0
67,1,0,400,5478,10,1,13,-2,-2,0
67,1,0,1074,9628,3,1,21,-11,1,0
67,1,0,989,10134,4,1,21,1,-4,0
67,1,0,974,10850,5,1,21,0,0,0
67,1,0,731,11282,6,1,21,1,1,0
67,1,0,138,16193,8,1,20,1,0,0
67,1,0,215,17844,7,1,22,-3,-1,0
67,1,0,957,27921,9,1,21,-1,-1,0
67,1,0,131,387,16,1,0,-3,-11,0
67,1,0,483,1173,15,1,2,-13,1,0
67,1,0,60,2579,12,1,6,-4,-2,0
67,1,0,550,3184,13,1,6,0,-4,0
67,1,0,259,23432,2,1,18,1,1,0
67,1,0,1173,24509,3,1,18,1,7,0
67,1,0,1253,24998,4,1,18,-1,-7,0
67,1,0,920,26071,1,1,22,-10,1,0
67,1,0,1175,444,14,1,2,-2,1,0
67,1,0,999,1107,15,1,2,1,1,0
67,1,0,107,1811,16,1,2,-4,-2,0
67,1,0,114,3123,12,1,7,0,0,0
67,1,0,1060,4350,13,1,7,1,-3,0
67,1,0,1610,6300,9,1,12,0,0,0
67,1,0,816,6906,7,1,15,-1,-1,0
67,1,0,1136,7647,8,1,15,-1,-2,0
67,1,0,209,26983,6,1,18,-11,1,0
67,1,0,92,27712,4,1,21,1,1,0
67,1,0,1614,397,16,1,0,-2,1,0
67,1,0,26,971,15,1,2,-4,0,0
67,1,0,827,1585,12,1,6,1,4,0
67,1,0,775,5158,14,1,6,7,1,0
67,1,0,3,16836,4,1,18,-7,-3,0
67,1,0,172,17495,3,1,20,1,2,0
67,1,0,998,18099,2,1,22,1,-2,0
67,1,0,366,22548,1,1,24,1,-3,0
67,1,0,711,39789,11,1,15,-2,1,0
67,1,0,1122,44933,9,1,18,0,-1,0
67,1,0,307,46175,10,1,18,-3,-2,0
67,1,0,68,919,14,1,2,0,-9,0
67,1,0,560,1652,15,1,2,-1,-7,0
67,1,0,1630,2169,16,1,2,-2,0,0
67,1,0,596,4869,10,1,9,1,1,0
67,1,0,1546,5772,11,1,9,1,9,0
67,1,0,1579,6410,12,1,9,1,2,0
67,1,0,295,8765,9,1,13,0,0,0
67,1,0,1547,22818,7,1,16,4,-1,0
67,1,0,101,24634,5,1,19,1,-4,0
67,1,0,1207,26744,4,1,21,-3,1,0
67,1,0,914,195,16,1,0,2,1,0
67,1,0,575,928,15,1,2,-2,-7,0
67,1,0,1019,1791,14,1,4,-3,0,0
67,1,0,1217,3342,12,1,7,1,-2,0
67,1,0,1613,3966,13,1,7,-1,-1,0
67,1,0,476,9628,10,1,12,-2,-2,0
67,1,0,303,15709,1,1,22,-9,1,0
67,1,0,1351,16223,2,1,22,-7,1,0
67,1,0,1004,19176,3,1,23,0,0,0
67,1,0,18,20553,4,1,23,1,1,0
67,1,0,768,21024,5,1,23,9,-8,0
67,1,0,318,21731,7,1,22,2,7,0
67,1,0,1248,22087,8,1,22,0,-2,0
67,1,0,116,23965,9,1,22,-1,2,0
67,1,0,282,783,15,1,1,-4,1,0
67,1,0,764,1407,16,1,1,1,1,0
67,1,0,287,2280,14,1,4,1,-2,0
67,1,0,31,3254,13,1,6,-7,1,0
67,1,0,1545,6480,10,1,10,0,0,0
67,1,0,323,7942,9,1,12,-2,-2,0
67,1,0,802,12027,8,1,14,-1,-1,0
67,1,0,48,15158,1,1,22,-2,-1,0
67,1,0,547,16063,2,1,22,1,0,0
67,1,0,803,16757,4,1,21,1,2,0
67,1,0,600,17490,5,1,21,0,0,0
67,1,0,1192,18004,6,1,21,1,0,0
67,1,0,640,21007,7,1,21,-8,1,0
67,1,0,1277,51972,3,1,26,7,1,0
67,1,0,491,430,16,1,0,-2,1,0
67,1,0,968,1026,15,1,2,2,-3,0
67,1,0,694,1613,13,1,5,1,-2,0
67,1,0,1268,2131,12,1,7,1,2,0
67,1,0,1121,2798,11,1,9,-2,0,0
67,1,0,662,3502,10,1,11,1,1,0
67,1,0,1535,5627,8,1,14,0,0,0
67,1,0,406,34576,6,1,20,-2,0,0
67,1,0,966,36307,5,1,22,-1,10,0
67,1,0,1441,38657,3,1,25,-1,5,0
67,1,0,233,45182,1,1,28,0,0,0
67,1,0,1184,47606,2,1,28,2,1,0
67,1,0,489,354,16,1,0,0,0,0
67,1,0,403,830,14,1,3,0,0,0
67,1,0,223,1501,15,1,3,1,2,0
67,1,0,1554,3442,12,1,8,1,0,0
67,1,0,41,3892,1,1,20,1,14,0
67,1,0,1116,7489,2,1,20,-3,0,0
67,1,0,866,10016,3,1,20,-2,0,0
67,1,0,1059,11783,4,1,20,2,1,0
67,1,0,360,52096,13,1,14,0,0,0
67,1,0,742,569,15,1,1,1,1,0
67,1,0,636,1142,16,1,1,0,0,0
67,1,0,1399,1607,13,1,5,0,0,0
67,1,0,1481,3138,14,1,5,10,-2,0
67,1,0,1524,6490,1,1,19,5,0,0
67,1,0,437,6929,2,1,19,0,1,0
67,1,0,1338,7521,3,1,19,1,1,0
67,1,0,861,21700,12,1,11,0,-1,0
67,1,0,1229,29757,4,1,20,0,0,0
67,1,0,9,30273,5,1,20,2,0,0
67,1,0,1011,31059,7,1,19,0,0,0
69,1,0,759,793,16,1,0,0,-1,0
69,1,0,547,1895,15,1,2,0,-2,0
69,1,0,1372,3167,2,1,16,0,-2,0
69,1,0,1487,4834,10,1,9,0,-1,0
69,1,0,242,7897,14,1,6,0,-1,0
69,1,0,1249,11863,7,1,14,0,1,0
69,1,0,705,18208,5,1,17,0,-1,0
69,1,0,1396,19570,13,1,10,0,1,0
69,1,0,675,623,16,1,0,0,1,0
69,1,0,1010,6261,14,1,3,0,1,0
69,1,0,1599,24868,9,1,9,0,1,0
69,1,0,1547,28839,5,1,14,0,1,0
69,1,0,1226,29582,6,1,14,0,-1,0
69,1,0,774,45781,2,1,19,0,1,0
69,1,0,1020,50685,3,1,19,0,1,0
69,1,0,55,823,16,1,0,0,1,0
69,1,0,435,1920,14,1,3,-1,-13,0
69,1,0,748,3108,15,1,3,-2,-5,0
69,1,0,1231,4150,8,1,11,-2,1,0
69,1,0,559,9403,6,1,14,-1,-2,0
69,1,0,651,12601,7,1,14,-1,-10,0
69,1,0,1376,18427,10,1,12,1,1,0
69,1,0,1194,24055,11,1,12,-1,-5,0
69,1,0,1067,37973,5,1,19,1,-4,0
69,1,0,96,494,16,1,0,1,-8,0
69,1,0,1026,1466,15,1,2,1,-3,0
69,1,0,712,2933,13,1,5,1,1,0
69,1,0,32,7612,4,1,15,1,-6,0
69,1,0,616,17151,7,1,13,-1,-10,0
69,1,0,142,18792,14,1,7,1,-12,0
69,1,0,1457,21206,5,1,17,1,1,0
69,1,0,157,63091,1,1,22,1,-7,0
69,1,0,819,71971,9,1,15,-13,8,0
69,1,0,105,73747,11,1,14,-5,-4,0
69,1,0,1175,598,16,1,0,1,-7,0
69,1,0,1566,1566,15,1,2,-2,-9,0
69,1,0,390,15959,5,1,13,-10,8,0
69,1,0,1222,33613,13,1,6,1,-8,0
69,1,0,62,34845,14,1,6,-5,1,0
69,1,0,971,40652,12,1,9,-4,-5,0
69,1,0,1532,45072,11,1,11,-8,1,0
69,1,0,329,58117,1,1,22,-3,-10,0
69,1,0,906,444,14,1,2,1,-10,0
69,1,0,915,1297,15,1,2,-6,-6,0
69,1,0,108,2220,16,1,2,-10,8,0
69,1,0,554,2953,8,1,11,-12,5,0
69,1,0,1125,3851,9,1,11,1,-10,0
69,1,0,1082,10486,4,1,17,-7,4,0
69,1,0,765,11264,11,1,11,8,4,0
69,1,0,1382,14861,1,1,22,-4,1,0
69,1,0,946,56476,7,1,18,-7,-2,0
69,1,0,137,524,16,1,0,-9,3,0
69,1,0,426,1631,15,1,2,8,1,0
69,1,0,1362,2449,10,1,8,-8,1,0
69,1,0,1584,3282,11,1,8,1,1,0
69,1,0,348,6934,12,1,8,-5,2,0
69,1,0,179,12696,5,1,16,1,4,0
69,1,0,1343,13304,6,1,16,-10,3,0
69,1,0,324,16497,1,1,22,-10,-3,0
69,1,0,384,18977,2,1,22,-6,2,0
69,1,0,974,59699,13,1,13,8,-5,0
69,1,0,1281,678,15,1,1,5,1,0
69,1,0,837,1447,16,1,1,-10,-4,0
69,1,0,456,2389,12,1,6,4,-12,0
69,1,0,1489,6819,7,1,12,4,-7,0
69,1,0,115,10888,9,1,11,1,-4,0
69,1,0,113,12267,5,1,16,-2,1,0
69,1,0,883,16238,11,1,11,3,7,0
69,1,0,27,18887,10,1,13,1,-2,0
69,1,0,1091,26390,14,1,10,1,-5,0
69,1,0,1416,37739,6,1,19,1,-7,0
69,1,0,148,633,15,1,1,2,-4,0
69,1,0,742,1086,16,1,1,4,1,0
69,1,0,1212,2320,8,1,10,3,1,0
69,1,0,982,3163,9,1,10,-3,9,0
69,1,0,815,4185,13,1,7,2,7,0
69,1,0,825,4834,14,1,7,-5,2,0
69,1,0,1512,6081,10,1,12,1,-8,0
69,1,0,760,8346,11,1,12,-4,-1,0
69,1,0,1136,10256,6,1,18,-12,1,0
69,1,0,1419,26579,5,1,20,-7,-2,0
69,1,0,1008,34277,7,1,19,-4,1,0
69,1,0,1402,558,15,1,1,1,3,0
69,1,0,225,1242,16,1,1,7,-9,0
69,1,0,812,1940,13,1,5,-2,-1,0
69,1,0,780,3128,3,1,16,-5,7,0
69,1,0,505,6096,6,1,14,-7,1,0
69,1,0,1285,9962,7,1,14,-4,6,0
69,1,0,441,17570,4,1,18,1,-4,0
69,1,0,312,23821,1,1,22,1,-3,0
69,1,0,1365,26619,2,1,22,9,1,0
69,1,0,872,43371,10,1,15,7,-12,0
69,1,0,65,44334,9,1,17,2,-1,0
69,1,0,1442,404,14,1,2,-8,3,0
69,1,0,1237,1187,15,1,2,-1,15,0
69,1,0,1537,2045,16,1,2,1,1,0
69,1,0,1143,3582,6,1,13,-2,8,0
69,1,0,1131,5143,3,1,17,1,0,0
69,1,0,417,7927,12,1,9,3,1,0
69,1,0,710,9024,13,1,9,-9,-4,0
69,1,0,894,13734,5,1,18,-1,-10,0
69,1,0,496,19740,4,1,20,7,-10,0
69,1,0,61,70889,1,1,24,1,-5,0
69,1,0,1029,583,15,1,1,6,-1,0
69,1,0,423,1342,16,1,1,-4,1,0
69,1,0,795,2339,10,1,8,-3,-3,0
69,1,0,433,6420,4,1,15,1,-8,0
69,1,0,1473,11928,6,1,14,-12,1,0
69,1,0,704,31568,13,1,8,-1,7,0
69,1,0,1350,32046,1,1,21,3,-4,0
69,1,0,621,34132,2,1,21,15,-6,0
69,1,0,739,41002,8,1,16,1,1,0
69,1,0,1103,43925,9,1,16,8,0,0
69,1,0,592,458,16,1,0,0,0,0
69,1,0,51,1811,15,1,2,1,-6,0
69,1,0,1488,3227,5,1,13,-4,8,0
69,1,0,116,7797,13,1,6,-10,0,0
69,1,0,1546,15614,8,1,12,-10,14,0
69,1,0,1529,18054,10,1,11,-5,1,0
69,1,0,603,21176,9,1,13,-1,4,0
69,1,0,507,50221,12,1,12,1,-5,0
69,1,0,1128,51034,11,1,14,-3,1,0
69,1,0,1005,53009,1,1,25,-8,-1,0
69,1,0,1258,53997,14,1,13,1,6,0
69,1,0,1428,743,15,1,1,7,-4,0
69,1,0,1034,1466,16,1,1,-4,0,0
69,1,0,1224,3442,4,1,14,-6,1,0
69,1,0,855,7967,9,1,10,1,10,0
69,1,0,885,9862,10,1,10,0,0,0
69,1,0,940,13793,2,1,19,0,0,0
69,1,0,262,20718,5,1,17,-6,0,0
69,1,0,1292,34885,1,1,22,8,2,0
69,1,0,1581,668,14,1,2,0,0,0
69,1,0,250,1701,15,1,2,14,-8,0
69,1,0,480,2699,16,1,2,1,0,0
69,1,0,375,5388,6,1,13,4,-8,0
69,1,0,1198,6630,2,1,18,-5,-1,0
69,1,0,1539,11788,1,1,20,1,8,0
69,1,0,1369,25950,10,1,13,-1,-3,0
69,1,0,1227,41505,11,1,13,6,1,0
69,1,0,1207,52291,3,1,22,-4,-1,0
69,1,0,1017,54037,4,1,22,0,0,0
69,1,0,1078,374,15,1,1,1,-8,0
69,1,0,842,1182,16,1,1,10,0,0
69,1,0,438,2270,9,1,9,0,0,0
69,1,0,1259,7498,13,1,6,0,0,0
69,1,0,1522,15230,1,1,19,0,0,0
69,1,0,6,21750,2,1,19,2,0,0
69,1,0,311,24429,3,1,19,0,0,0
69,1,0,363,25976,4,1,19,-8,0,0
69,1,0,1271,33733,14,1,10,0,0,0
70,1,0,372,1581,16,1,0,0,-1,0
70,1,0,332,3083,15,1,2,0,-2,0
70,1,0,1121,4968,14,1,4,0,-1,0
70,1,0,462,7179,13,1,6,0,-1,0
70,1,0,296,9334,7,1,13,0,-1,0
70,1,0,1633,11399,6,1,15,0,-1,0
70,1,0,893,14736,1,1,21,0,-1,0
70,1,0,1178,19341,12,1,11,0,-13,0
70,1,0,1175,28251,8,1,16,0,-14,0
70,1,0,254,60587,3,1,22,0,-1,0
70,1,0,405,1641,16,1,0,0,1,0
70,1,0,676,3886,14,1,3,0,-3,0
70,1,0,769,6640,6,1,12,0,-1,0
70,1,0,982,9678,2,1,17,0,-9,0
70,1,0,1057,18647,11,1,9,0,-1,0
70,1,0,814,20987,4,1,17,0,-1,0
70,1,0,5,61565,12,1,10,-1,-1,0
70,1,0,704,1900,16,1,0,-2,-8,0
70,1,0,319,4495,15,1,2,-1,-4,0
70,1,0,1082,8331,11,1,7,-1,-11,0
70,1,0,1092,11359,7,1,12,-1,-1,0
70,1,0,588,13913,6,1,14,-1,-1,0
70,1,0,1048,17091,4,1,17,-1,-1,0
70,1,0,1208,20034,3,1,19,-13,8,0
70,1,0,359,22923,5,1,18,-14,2,0
70,1,0,905,27173,2,1,22,-1,-1,0
70,1,0,961,30326,1,1,24,1,-3,0
70,1,0,536,56915,13,1,13,-3,-5,0
70,1,0,1015,1905,16,1,0,-1,-1,0
70,1,0,146,4046,15,1,2,-9,5,0
70,1,0,293,7657,4,1,14,-1,-1,0
70,1,0,122,9977,5,1,14,-1,-2,0
70,1,0,1168,12526,6,1,14,-1,-1,0
70,1,0,1384,19435,10,1,11,-8,-4,0
70,1,0,1613,30690,14,1,8,-4,-4,0
70,1,0,833,40253,13,1,10,-11,1,0
70,1,0,1259,1691,16,1,0,-1,-11,0
70,1,0,1410,3926,15,1,2,-1,-1,0
70,1,0,1532,6740,14,1,4,-1,-13,0
70,1,0,541,20054,3,1,16,8,-1,0
70,1,0,46,23297,12,1,8,2,6,0
70,1,0,791,37395,1,1,20,-1,-9,0
70,1,0,303,2384,16,1,0,-3,-3,0
70,1,0,142,4604,15,1,2,-5,-1,0
70,1,0,612,7253,14,1,4,-1,-3,0
70,1,0,738,9872,13,1,6,5,1,0
70,1,0,1580,12347,5,1,15,-1,-7,0
70,1,0,865,15170,1,1,20,-2,-3,0
70,1,0,534,18538,2,1,20,-1,-6,0
70,1,0,434,21386,3,1,20,-4,9,0
70,1,0,1250,24130,4,1,20,-4,-1,0
70,1,0,992,2200,16,1,0,1,1,0
70,1,0,276,4205,15,1,2,-11,9,0
70,1,0,1257,6480,14,1,4,-1,-8,0
70,1,0,943,9528,1,1,18,-13,8,0
70,1,0,691,23342,9,1,11,-1,-5,0
70,1,0,821,26460,11,1,10,6,1,0
70,1,0,1517,28904,12,1,10,-9,1,0
70,1,0,594,31503,10,1,13,-3,-9,0
70,1,0,980,1761,16,1,0,-1,8,0
70,1,0,781,3936,3,1,14,-3,1,0
70,1,0,934,6320,11,1,7,1,-10,0
70,1,0,1634,9174,10,1,9,-7,-1,0
70,1,0,148,45372,5,1,15,-3,-7,0
70,1,0,1367,2454,16,1,0,-6,-1,0
70,1,0,1166,5562,2,1,15,9,-7,0
70,1,0,468,8750,4,1,14,-1,-2,0
70,1,0,1260,11598,10,1,9,1,4,0
