67,2,15,1,1,3,1
67,2,15,1,1,4,1
67,2,16,1,0,5,1
67,2,16,1,0,6,1
67,2,16,1,0,7,1
67,2,16,1,0,8,1
67,2,14,1,2,9,1
67,2,16,1,0,10,1
67,2,14,1,2,11,1
67,2,16,1,0,12,1
67,2,15,1,1,13,1
67,2,16,1,0,14,1
67,2,16,1,0,15,1
67,2,15,1,1,16,1
67,2,16,2,1,1,1
67,2,15,2,2,2,1
67,2,16,2,1,3,1
67,2,15,2,2,6,1
67,2,14,2,3,7,1
67,2,15,2,2,8,1
67,2,15,2,2,9,1
67,2,15,2,2,10,1
67,2,15,2,2,12,1
67,2,16,2,1,13,1
67,2,15,2,2,14,1
67,2,14,2,3,15,1
67,2,16,3,2,2,1
67,2,13,3,5,3,1
67,2,14,3,4,4,1
67,2,13,3,5,5,1
67,2,14,3,4,6,1
67,2,12,3,6,8,1
67,2,16,3,2,9,1
67,2,12,3,6,10,0
67,2,16,3,2,11,1
67,2,14,3,4,12,1
67,2,14,3,4,13,1
67,2,13,3,5,14,1
67,2,15,3,3,15,1
67,2,13,3,5,16,1
67,2,12,4,7,1,1
67,2,12,4,7,2,1
67,2,14,4,5,3,1
67,2,13,4,6,6,1
67,2,15,4,4,7,1
67,2,13,4,6,8,1
67,2,12,4,7,9,1
67,2,10,4,9,11,1
67,2,12,4,7,12,1
67,2,13,4,6,13,1
67,2,12,4,7,14,1
67,2,14,4,5,16,1
67,2,9,5,11,1,1
67,2,1,5,19,3,1
67,2,1,5,19,4,1
67,2,12,5,8,5,0
67,2,11,5,9,6,1
67,2,13,5,7,7,0
67,2,2,5,18,8,1
67,2,13,5,7,9,1
67,2,14,5,6,10,1
67,2,11,5,9,11,1
67,2,13,5,7,12,1
67,2,10,5,10,13,1
67,2,11,5,9,14,0
67,2,12,5,8,15,1
67,2,1,5,19,16,1
67,2,5,6,16,1,1
67,2,13,6,8,2,1
67,2,2,6,19,3,1
67,2,2,6,19,4,0
67,2,11,6,10,5,1
67,2,1,6,20,6,1
67,2,11,6,10,7,1
67,2,3,6,18,8,1
67,2,9,6,12,9,1
67,2,9,6,12,13,1
67,2,10,6,11,14,1
67,2,1,6,20,15,1
67,2,2,6,19,16,1
67,2,3,7,19,1,1
67,2,9,7,13,2,1
67,2,3,7,19,3,1
67,2,9,7,13,4,0
67,2,4,7,18,5,1
67,2,2,7,20,6,1
67,2,12,7,10,7,1
67,2,4,7,18,8,1
67,2,7,7,15,9,1
67,2,4,7,18,10,1
67,2,9,7,13,11,1
67,2,10,7,12,12,1
67,2,8,7,14,13,1
67,2,8,7,14,14,1
67,2,2,7,20,15,1
67,2,3,7,19,16,1
67,2,4,8,19,1,1
67,2,7,8,16,3,1
67,2,10,8,13,4,1
67,2,1,8,22,5,1
67,2,10,8,13,7,1
67,2,8,8,15,9,1
67,2,3,8,20,10,1
67,2,7,8,16,11,1
67,2,1,8,22,12,1
67,2,1,8,22,13,1
67,2,3,8,20,15,1
67,2,12,8,11,16,1
67,2,6,9,18,1,1
67,2,3,9,21,2,0
67,2,6,9,18,3,1
67,2,6,9,18,4,1
67,2,2,9,22,5,0
67,2,5,9,19,6,0
67,2,3,9,21,7,1
67,2,6,9,18,9,1
67,2,2,9,22,10,1
67,2,5,9,19,11,1
67,2,2,9,22,12,1
67,2,2,9,22,13,1
67,2,4,9,20,15,1
67,2,4,9,20,16,1
67,2,13,10,12,1,1
67,2,1,10,24,2,1
67,2,8,10,17,3,0
67,2,7,10,18,4,1
67,2,3,10,22,5,1
67,2,3,10,22,6,1
67,2,4,10,21,7,1
67,2,4,10,21,9,1
67,2,1,10,24,10,1
67,2,4,10,21,11,1
67,2,4,10,21,13,0
67,2,5,10,20,16,1
67,2,2,11,24,2,1
67,2,5,11,21,3,1
67,2,5,11,21,4,1
67,2,5,11,21,5,0
67,2,5,11,21,7,1
67,2,3,11,23,12,1
67,2,5,11,21,13,1
67,2,6,11,20,14,1
67,2,7,11,19,16,1
67,2,6,12,21,5,0
67,2,8,12,19,6,1
67,2,6,12,21,7,1
67,2,4,12,23,12,1
67,2,6,12,21,13,1
67,2,5,12,22,14,1
67,2,13,12,14,15,1
67,2,8,13,20,7,0
67,2,10,13,18,10,1
67,2,5,13,23,12,1
67,2,7,13,21,13,1
67,2,7,14,22,7,1
67,2,7,14,22,12,1
67,2,3,14,26,13,1
67,2,1,14,28,14,1
67,2,10,15,20,2,1
67,2,9,15,21,5,1
67,2,9,15,21,7,1
67,2,8,15,22,12,1
67,2,2,15,28,14,1
67,2,9,16,22,12,1
69,2,16,1,0,1,1
69,2,16,1,0,3,0
69,2,16,1,0,4,1
69,2,16,1,0,5,1
69,2,16,1,0,7,1
69,2,15,1,1,9,1
69,2,14,1,2,11,1
69,2,15,1,1,12,1
69,2,16,1,0,13,1
69,2,14,1,2,15,1
69,2,15,2,2,1,1
69,2,14,2,3,2,1
69,2,14,2,3,3,1
69,2,15,2,2,4,1
69,2,15,2,2,5,1
69,2,15,2,2,6,1
69,2,16,2,1,8,1
69,2,16,2,1,9,1
69,2,15,2,2,13,1
69,2,16,2,1,14,1
69,2,15,2,2,15,1
69,2,16,2,1,16,1
69,2,16,3,2,6,0
69,2,12,3,6,8,1
69,2,8,3,10,9,1
69,2,16,3,2,11,1
69,2,10,3,8,12,1
69,2,5,3,13,13,1
69,2,4,3,14,14,1
69,2,16,3,2,15,1
69,2,10,4,9,1,1
69,2,5,4,14,2,1
69,2,4,4,15,4,1
69,2,13,4,6,5,1
69,2,8,4,11,6,1
69,2,11,4,8,7,1
69,2,9,4,10,9,0
69,2,3,4,16,10,1
69,2,6,4,13,11,1
69,2,4,4,15,12,1
69,2,6,4,13,15,1
69,2,6,5,14,3,1
69,2,7,5,13,4,1
69,2,14,5,6,5,1
69,2,9,5,11,6,1
69,2,12,5,8,7,1
69,2,9,5,11,8,1
69,2,13,5,7,9,1
69,2,6,5,14,10,1
69,2,3,5,17,11,1
69,2,6,5,14,12,1
69,2,10,5,10,14,1
69,2,2,5,18,15,1
69,2,1,5,19,16,1
69,2,7,6,14,1,1
69,2,2,6,19,2,1
69,2,7,6,14,3,1
69,2,12,6,9,5,1
69,2,4,6,17,6,1
69,2,5,6,16,7,1
69,2,5,6,16,8,1
69,2,14,6,7,9,1
69,2,12,6,9,11,1
69,2,2,6,19,14,1
69,2,2,6,19,16,1
69,2,5,7,17,1,1
69,2,11,7,11,5,1
69,2,11,7,11,6,1
69,2,6,7,16,7,1
69,2,11,7,11,8,1
69,2,4,7,18,10,1
69,2,3,7,19,16,1
69,2,1,8,22,6,1
69,2,1,8,22,7,1
69,2,10,8,13,8,1
69,2,11,8,12,9,1
69,2,1,8,22,10,1
69,2,5,8,18,11,1
69,2,2,8,21,12,1
69,2,1,8,22,14,1
69,2,10,8,13,15,1
69,2,5,9,19,3,1
69,2,9,9,15,4,1
69,2,6,9,18,9,0
69,2,2,9,22,10,0
69,2,4,9,20,11,1
69,2,12,9,12,13,1
69,2,11,9,13,15,0
69,2,11,10,14,4,1
69,2,1,10,24,11,1
69,2,9,10,16,12,1
69,2,11,10,14,13,1
69,2,3,10,22,15,1
69,2,7,11,19,9,1
70,2,16,1,0,1,1
70,2,16,1,0,2,1
70,2,16,1,0,3,1
70,2,16,1,0,4,1
70,2,16,1,0,5,1
70,2,16,1,0,6,1
70,2,16,1,0,7,1
70,2,16,1,0,8,0
70,2,16,1,0,9,1
70,2,16,1,0,10,1
70,2,15,1,1,11,1
70,2,16,1,0,12,1
70,2,16,1,0,13,1
70,2,16,1,0,14,1
70,2,16,1,0,15,1
70,2,16,1,0,16,1
70,2,15,2,2,1,1
70,2,14,2,3,2,1
70,2,15,2,2,3,1
70,2,15,2,2,4,1
70,2,15,2,2,5,1
70,2,15,2,2,6,1
70,2,15,2,2,7,1
70,2,3,2,14,8,1
70,2,2,2,15,9,1
70,2,15,2,2,10,1
70,2,16,2,1,11,1
70,2,13,2,4,12,1
70,2,15,2,2,13,1
70,2,7,2,10,14,1
70,2,15,2,2,15,1
70,2,15,2,2,16,1
70,2,14,3,4,1,1
70,2,6,3,12,2,1
70,2,11,3,7,3,1
70,2,4,3,14,4,1
70,2,14,3,4,5,1
70,2,14,3,4,6,1
70,2,14,3,4,7,1
70,2,11,3,7,8,1
70,2,4,3,14,9,1
70,2,14,3,4,10,1
70,2,13,3,5,11,1
70,2,8,3,10,12,1
70,2,14,3,4,13,1
70,2,12,3,6,14,1
70,2,14,3,4,15,1
70,2,13,3,5,16,1
70,2,13,4,6,1,1
70,2,2,4,17,2,1
70,2,7,4,12,3,1
70,2,5,4,14,4,1
70,2,3,4,16,5,1
70,2,13,4,6,6,1
70,2,1,4,18,7,1
70,2,10,4,9,8,1
70,2,10,4,9,9,1
70,2,5,4,14,10,1
70,2,10,4,9,11,1
70,2,7,4,12,12,1
70,2,11,4,8,13,1
70,2,13,4,6,14,1
70,2,7,4,12,15,1
70,2,10,4,9,16,1
70,2,7,5,13,1,1
70,2,11,5,9,2,1
70,2,6,5,14,3,1
70,2,6,5,14,4,1
70,2,12,5,8,5,1
70,2,5,5,15,6,1
70,2,9,5,11,7,1
70,2,5,5,15,8,1
70,2,11,5,9,9,1
70,2,6,5,14,10,1
70,2,1,5,19,11,1
70,2,15,5,5,12,1
70,2,12,5,8,13,1
70,2,3,5,17,14,1
70,2,6,5,14,15,1
70,2,3,5,17,16,1
70,2,6,6,15,1,1
70,2,4,6,17,2,1
70,2,4,6,17,3,1
70,2,10,6,11,4,1
70,2,1,6,20,5,1
70,2,1,6,20,6,1
70,2,11,6,10,7,1
70,2,13,6,8,10,1
70,2,2,6,19,11,1
70,2,14,6,7,12,1
70,2,5,6,16,13,1
70,2,5,6,16,14,1
70,2,1,6,20,15,1
70,2,4,6,17,16,1
70,2,1,7,21,1,1
70,2,12,7,10,2,1
70,2,3,7,19,3,1
70,2,14,7,8,4,1
70,2,2,7,20,6,1
70,2,12,7,10,7,1
70,2,3,7,19,10,1
70,2,3,7,19,11,1
70,2,6,7,16,13,1
70,2,3,7,19,15,1
70,2,5,7,17,16,1
70,2,12,8,11,1,1
70,2,5,8,18,3,1
70,2,13,8,10,4,0
70,2,3,8,20,6,1
70,2,10,8,13,7,1
70,2,4,8,19,10,1
70,2,4,8,19,11,1
70,2,9,8,14,13,1
70,2,4,8,19,15,0
70,2,2,8,21,16,1
70,2,8,9,16,1,1
70,2,2,9,22,3,1
70,2,4,9,20,6,1
70,2,1,9,23,10,1
70,2,5,9,19,11,1
70,2,8,9,16,13,0
70,2,13,9,11,15,1
70,2,11,9,13,16,1
70,2,3,10,22,1,1
70,2,1,10,24,3,0
70,2,2,10,23,10,1
70,2,12,10,13,16,1
70,2,13,11,13,3,1
74,2,11,1,5,1,1
74,2,15,1,1,2,1
74,2,14,1,2,3,1
74,2,15,1,1,4,1
74,2,15,1,1,5,1
74,2,12,1,4,6,1
74,2,15,1,1,7,1
74,2,11,1,5,8,1
74,2,16,1,0,9,1
74,2,10,1,6,10,1
74,2,10,1,6,12,1
74,2,12,1,4,13,1
74,2,11,1,5,14,1
74,2,14,1,2,15,1
74,2,8,1,8,16,1
74,2,1,2,16,1,1
74,2,16,2,1,2,1
74,2,15,2,2,3,1
74,2,16,2,1,4,1
74,2,16,2,1,5,1
74,2,14,2,3,6,0
74,2,11,2,6,7,1
74,2,15,2,2,8,1
74,2,3,2,14,9,1
74,2,11,2,6,10,1
74,2,11,2,6,11,1
74,2,13,2,4,13,1
74,2,12,2,5,14,1
74,2,15,2,2,15,1
74,2,14,2,3,16,1
74,2,15,3,3,1,1
74,2,8,3,10,2,1
74,2,16,3,2,3,1
74,2,3,3,15,4,1
74,2,14,3,4,5,1
74,2,15,3,3,6,1
74,2,16,3,2,7,1
74,2,4,3,14,8,1
74,2,4,3,14,9,1
74,2,12,3,6,10,1
74,2,13,3,5,11,1
74,2,12,3,6,12,1
74,2,15,3,3,13,1
74,2,13,3,5,14,1
74,2,16,3,2,15,1
74,2,15,3,3,16,1
74,2,7,4,12,1,1
74,2,9,4,10,2,1
74,2,13,4,6,3,1
74,2,14,4,5,4,1
74,2,6,4,13,5,1
74,2,16,4,3,6,1
74,2,12,4,7,7,1
74,2,16,4,3,8,1
74,2,15,4,4,9,1
74,2,13,4,6,10,1
74,2,14,4,5,11,1
74,2,13,4,6,12,1
74,2,16,4,3,13,1
74,2,14,4,5,14,1
74,2,13,4,6,15,1
74,2,9,4,10,16,1
74,2,2,5,18,1,1
74,2,7,5,13,2,1
74,2,7,5,13,3,0
74,2,10,5,10,4,1
74,2,1,5,19,5,1
74,2,6,5,14,6,1
74,2,8,5,12,7,1
74,2,10,5,10,8,1
74,2,14,5,6,9,1
74,2,14,5,6,10,1
74,2,15,5,5,11,1
74,2,14,5,6,12,1
74,2,15,5,5,14,1
74,2,11,5,9,16,1
74,2,8,6,13,1,1
74,2,13,6,8,2,1
74,2,2,6,19,3,1
74,2,9,6,12,4,1
74,2,2,6,19,5,1
74,2,7,6,14,6,1
74,2,7,6,14,7,1
74,2,8,6,13,8,1
74,2,10,6,11,9,1
74,2,15,6,6,10,1
74,2,16,6,5,11,1
74,2,15,6,6,12,1
74,2,7,6,14,13,1
74,2,16,6,5,14,0
74,2,7,6,14,15,1
74,2,13,6,8,16,1
74,2,10,7,12,1,1
74,2,12,7,10,2,1
74,2,1,7,21,3,0
74,2,4,7,18,4,1
74,2,3,7,19,5,1
74,2,1,7,21,6,1
74,2,14,7,8,7,1
74,2,3,7,19,8,1
74,2,6,7,16,9,1
74,2,16,7,6,10,1
74,2,6,7,16,11,1
74,2,16,7,6,12,1
74,2,9,7,13,13,1
74,2,1,7,21,14,1
74,2,11,7,11,15,1
74,2,12,7,10,16,1
74,2,6,8,17,1,1
74,2,3,8,20,2,1
74,2,4,8,19,3,1
74,2,2,8,21,4,1
74,2,9,8,14,5,1
74,2,2,8,21,6,1
74,2,1,8,22,7,1
74,2,1,8,22,8,1
74,2,7,8,16,9,1
74,2,1,8,22,10,1
74,2,5,8,18,11,1
74,2,3,8,20,12,1
74,2,1,8,22,13,1
74,2,2,8,21,14,0
74,2,8,8,15,15,1
74,2,7,8,16,16,1
74,2,5,9,19,1,1
74,2,2,9,22,2,1
74,2,3,9,21,3,1
74,2,5,9,19,4,1
74,2,11,9,13,5,1
74,2,10,9,14,6,1
74,2,9,9,15,7,0
74,2,5,9,19,8,1
74,2,5,9,19,9,1
74,2,7,9,17,11,1
74,2,8,9,16,12,1
74,2,2,9,22,13,1
74,2,3,9,21,14,1
74,2,9,9,15,15,1
74,2,6,9,18,16,1
74,2,14,10,11,1,1
74,2,6,10,19,2,1
74,2,12,10,13,3,1
74,2,7,10,18,4,1
74,2,10,10,15,5,1
74,2,8,10,17,6,1
74,2,2,10,23,7,1
74,2,6,10,19,8,1
74,2,12,10,13,9,1
74,2,3,10,22,10,1
74,2,8,10,17,11,0
74,2,2,10,23,12,1
74,2,3,10,22,13,1
74,2,4,10,21,14,1
74,2,10,10,15,15,1
74,2,1,10,24,16,1
74,2,12,11,14,1,1
74,2,11,11,15,3,1
74,2,6,11,20,4,1
74,2,5,11,21,5,1
74,2,9,11,17,6,1
74,2,5,11,21,7,1
74,2,13,11,13,8,1
74,2,1,11,25,9,1
74,2,5,11,21,10,1
74,2,1,11,25,11,1
74,2,8,11,18,13,1
74,2,5,11,21,15,1
74,2,16,11,10,16,1
74,2,9,12,18,1,1
74,2,1,12,26,2,1
74,2,12,12,15,4,1
74,2,13,12,14,6,1
74,2,3,12,24,7,1
74,2,8,12,19,9,1
74,2,6,12,21,10,1
74,2,1,12,26,12,1
74,2,4,12,23,13,1
74,2,7,12,20,14,1
74,2,6,12,21,15,1
74,2,2,12,25,16,1
74,2,11,13,17,6,1
74,2,4,13,24,7,1
74,2,2,13,26,9,1
74,2,4,13,24,10,1
74,2,3,13,25,11,1
74,2,4,13,24,12,1
74,2,5,13,23,13,1
74,2,8,13,20,14,1
74,2,3,13,25,15,1
74,2,4,13,24,16,1
74,2,13,14,16,7,1
74,2,9,14,20,9,1
74,2,7,14,22,10,1
74,2,5,14,24,12,1
74,2,9,14,20,14,1
74,2,4,14,25,15,1
74,2,3,14,26,16,1
74,2,10,15,20,7,1
74,2,8,15,22,10,0
74,2,9,15,21,11,1
74,2,6,15,24,13,1
74,2,10,15,20,14,1
74,2,1,15,29,15,1
74,2,10,15,20,16,1
74,2,2,16,29,15,1
76,2,16,1,0,1,1
76,2,16,1,0,2,1
76,2,16,1,0,3,1
76,2,14,1,2,4,1
76,2,15,1,1,5,1
76,2,16,1,0,6,1
76,2,14,1,2,7,1
76,2,15,1,1,9,1
76,2,15,1,1,10,1
76,2,13,1,3,11,1
76,2,15,1,1,12,1
76,2,13,1,3,14,1
76,2,15,1,1,15,1
76,2,14,2,3,1,1
76,2,8,2,9,2,1
76,2,15,2,2,3,1
76,2,15,2,2,4,1
76,2,16,2,1,5,1
76,2,11,2,6,6,1
76,2,15,2,2,7,1
76,2,16,2,1,8,1
76,2,16,2,1,10,1
76,2,14,2,3,11,1
76,2,16,2,1,12,1
76,2,16,2,1,13,1
76,2,14,2,3,14,1
76,2,14,2,3,15,1
76,2,15,2,2,16,1
76,2,11,3,7,1,1
76,2,1,3,17,2,1
76,2,7,3,11,3,1
76,2,13,3,5,6,1
76,2,16,3,2,7,1
76,2,14,3,4,10,1
76,2,1,3,17,11,1
76,2,13,3,5,12,1
76,2,9,3,9,13,1
76,2,15,3,3,14,1
76,2,16,3,2,15,1
76,2,2,4,17,2,1
76,2,9,4,10,3,1
76,2,13,4,6,5,1
76,2,14,4,5,6,1
76,2,7,4,12,7,1
76,2,4,4,15,8,1
76,2,1,4,18,9,1
76,2,8,4,11,10,1
76,2,7,4,12,11,1
76,2,14,4,5,12,1
76,2,1,4,18,15,1
76,2,3,5,17,2,1
76,2,5,5,15,3,1
76,2,12,5,8,4,1
76,2,9,5,11,5,1
76,2,8,5,12,7,1
76,2,2,5,18,9,1
76,2,7,5,13,10,1
76,2,10,5,10,11,1
76,2,10,5,10,12,1
76,2,4,5,16,14,1
76,2,11,5,9,15,1
76,2,12,5,8,16,1
76,2,10,6,11,1,1
76,2,10,6,11,5,1
76,2,2,6,19,6,1
76,2,11,6,10,7,1
76,2,13,6,8,8,1
76,2,14,6,7,9,1
76,2,11,6,10,10,1
76,2,2,6,19,13,1
76,2,3,6,18,14,1
76,2,7,6,14,15,1
76,2,10,6,11,16,1
76,2,9,7,13,1,1
76,2,15,7,7,2,1
76,2,14,7,8,3,1
76,2,10,7,12,4,1
76,2,11,7,11,5,1
76,2,1,7,21,6,1
76,2,12,7,10,7,1
76,2,11,7,11,8,1
76,2,7,7,15,9,1
76,2,12,7,10,10,1
76,2,8,7,14,11,1
76,2,9,7,13,12,1
76,2,3,7,19,13,1
76,2,12,7,10,15,1
76,2,4,7,18,16,1
76,2,4,8,19,1,1
76,2,13,8,10,2,1
76,2,2,8,21,3,1
76,2,1,8,22,4,1
76,2,3,8,20,5,1
76,2,7,8,16,6,1
76,2,5,8,18,7,1
76,2,12,8,11,8,1
76,2,12,8,11,9,1
76,2,3,8,20,11,1
76,2,3,8,20,12,1
76,2,6,8,17,13,1
76,2,13,8,10,15,1
76,2,3,9,21,1,1
76,2,10,9,14,3,1
76,2,7,9,17,5,1
76,2,5,9,19,6,1
76,2,4,9,20,7,1
76,2,11,9,13,9,1
76,2,6,9,18,10,1
76,2,5,9,19,11,1
76,2,8,9,16,12,1
76,2,7,9,17,13,1
76,2,4,10,21,3,1
76,2,4,10,21,5,1
76,2,5,10,20,9,1
76,2,3,10,22,10,1
76,2,4,10,21,12,1
76,2,8,11,18,3,0
76,2,9,11,17,6,1
76,2,2,11,24,7,1
76,2,1,11,25,12,1
76,2,4,11,22,13,1
76,2,12,11,14,14,1
76,2,1,12,26,13,1
76,2,6,13,22,4,1
76,2,9,13,19,9,1
77,2,1,1,15,1,1
77,2,12,1,4,2,1
77,2,16,1,0,3,1
77,2,16,1,0,5,1
77,2,5,1,11,8,1
77,2,16,1,0,9,1
77,2,16,1,0,10,1
77,2,16,1,0,12,1
77,2,16,1,0,13,1
77,2,16,1,0,15,1
77,2,16,1,0,16,1
77,2,10,2,7,3,1
77,2,13,2,4,6,1
77,2,16,2,1,7,1
77,2,15,2,2,9,1
77,2,12,2,5,10,1
77,2,15,2,2,11,1
77,2,15,2,2,13,1
77,2,15,2,2,14,1
77,2,13,2,4,15,1
77,2,13,2,4,16,1
77,2,4,3,14,1,1
77,2,14,3,4,2,1
77,2,11,3,7,3,1
77,2,8,3,10,5,1
77,2,11,3,7,6,1
77,2,1,3,17,7,1
77,2,16,3,2,8,1
77,2,14,3,4,15,1
77,2,15,4,4,2,1
77,2,15,4,4,3,1
77,2,2,4,17,7,1
77,2,10,4,9,9,1
77,2,5,4,14,11,1
77,2,10,4,9,12,1
77,2,13,4,6,13,1
77,2,1,4,18,14,1
77,2,2,4,17,15,1
77,2,15,4,4,16,1
77,2,15,5,5,1,1
77,2,13,5,7,2,1
77,2,3,5,17,5,1
77,2,2,5,18,8,1
77,2,4,5,16,12,1
77,2,4,5,16,14,1
77,2,8,6,13,1,1
77,2,5,6,16,2,1
77,2,8,6,13,4,1
77,2,2,6,19,6,1
77,2,1,6,20,8,1
77,2,2,6,19,11,1
77,2,10,6,11,13,1
77,2,13,6,8,14,1
77,2,3,6,18,16,1
77,2,3,7,19,3,1
77,2,3,7,19,6,1
77,2,8,7,14,7,1
77,2,11,7,11,8,1
77,2,8,7,14,9,1
77,2,1,7,21,11,1
77,2,3,7,19,15,1
77,2,4,7,18,16,1
77,2,6,8,17,3,1
77,2,8,8,15,6,1
77,2,9,8,14,7,1
77,2,6,8,17,8,1
77,2,9,8,14,9,1
77,2,6,8,17,10,1
77,2,7,8,16,11,1
77,2,13,8,10,12,1
77,2,9,8,14,14,1
77,2,6,8,17,15,1
77,2,5,8,18,16,1
77,2,4,9,20,3,1
77,2,15,9,9,6,1
77,2,8,9,16,8,1
77,2,4,9,20,9,1
77,2,3,9,21,13,1
77,2,5,9,19,15,1
77,2,8,9,16,16,1
77,2,13,10,12,4,1
77,2,7,10,18,8,1
77,2,1,10,24,13,1
77,2,4,10,21,15,1
77,2,10,11,16,8,1
77,2,5,11,21,10,1
77,2,2,11,24,16,1
77,2,8,12,19,3,1
77,2,12,12,15,11,1
77,2,5,12,22,13,0
77,2,9,12,18,15,1
77,2,1,12,26,16,1
77,2,10,13,18,1,1
77,2,9,13,19,3,1
77,2,14,13,14,8,1
77,2,2,13,26,10,1
77,2,6,13,22,13,1
77,2,8,13,20,15,0
77,2,7,13,21,16,1
